cpu_usage,memory_usage,disk_io,network_latency,root_cause
55.193465142411725,49.846901508270044,39.706284918179286,38.46667596794255,CPU Overload
65.32738913002578,55.792914996010886,36.47329714156466,33.1265565288929,CPU Overload
48.91239851543143,51.19580368414153,34.77640813782109,32.0610750213211,Memory Leak
54.01711722098941,40.26931059118444,61.12688374989925,36.44552496887711,Network Issues
56.90143991711113,61.965715016644914,43.707366063072115,42.9097904236951,Memory Leak
45.987795281141636,48.4147042697303,65.337277099165,69.53259137526568,CPU Overload
52.24092481810417,49.72695460490068,44.64198536947702,44.74120324104796,CPU Overload
50.12592400781795,40.667320409268044,32.92642042407053,51.777501062680315,Network Issues
50.97676098548832,45.567177488084894,38.83475560051341,54.004813865063284,CPU Overload
42.26990216144534,41.15197285973099,62.35811620006939,51.31065186215849,CPU Overload
50.245101742589426,48.27053940076577,48.441018220633325,49.225565392740066,CPU Overload
54.979982912454496,67.11708480142343,44.51712703509399,38.04706236400755,Network Issues
64.51143607795042,36.28098857068643,51.60018225852788,64.50927548279212,Memory Leak
59.59270826085207,33.86438602123259,55.01782736167545,68.07196643637886,CPU Overload
71.53182457511556,64.71170327493608,61.17398815902461,33.17341305877314,Network Issues
42.326524371119504,47.90676322848134,64.48499229892926,39.7597140911362,CPU Overload
58.723206367206785,43.309272613400836,46.40231354210914,47.20189657622994,Network Issues
51.83342005738352,60.39904687396076,36.73952313917962,40.35462205089809,CPU Overload
71.89802933217672,43.94384460263136,45.86534838876724,55.05965553455865,Network Issues
41.91701714644849,68.26009713546937,52.60280506582886,42.71727797593387,CPU Overload
41.602781578192236,56.77925871339269,40.36241073789389,71.65056067806603,Memory Leak
44.00607354555978,45.120885918542974,40.428490851049574,61.90548594343596,CPU Overload
28.76104275690193,71.57308213265503,53.437878815498856,52.12574030632215,Network Issues
44.74244978319239,43.94285076996662,49.51347648429549,60.26986263319732,CPU Overload
42.40867338446302,57.42095372009307,50.327969954115865,61.059004243573085,Memory Leak
51.50393786476208,52.99292580406492,42.41504665299931,44.36052511941757,CPU Overload
53.41755975777159,63.01741289398798,47.69599285794233,41.83782755458035,Network Issues
68.76170839215887,65.61511196726853,40.757668557316954,50.78143062969647,Network Issues
59.5042383818605,50.320041490657665,58.90198411124787,58.616361244979444,Memory Leak
44.23096344337597,42.46582129653817,60.35249334723753,51.390603986534174,Network Issues
41.01585328651642,54.59972142939117,31.538121377619063,34.23003517809003,CPU Overload
54.919191715065054,43.22284630247894,40.7048913980759,41.97175556049157,CPU Overload
36.797667929793576,70.13387247526623,35.03470744909921,49.26027136405622,CPU Overload
68.31458765854353,51.36535331082737,43.49976065593102,49.2433439567417,Network Issues
61.79440120721287,46.34678448687891,49.16562030209639,69.72542176789808,CPU Overload
45.30824347895295,51.84680305864909,35.5035478030147,36.14012057601002,CPU Overload
32.868654709091224,36.52873710470303,40.78140186874687,55.055892418358745,CPU Overload
63.538723741654124,40.28385961489349,39.960426279185015,64.8911310832829,Memory Leak
48.85460154747382,62.00413907944426,52.07267329398944,72.71449745422797,Network Issues
62.378163119734616,43.43105721028604,50.6934433703625,45.95602576816039,Network Issues
34.05572341205633,39.5308901731806,42.78262446662747,54.914294527201996,Network Issues
44.00624977046227,55.36652752527286,51.76820872139398,55.69760357198647,Memory Leak
50.05243699718183,61.85704154662997,44.533199154127345,51.95481731553291,Network Issues
50.46980593764742,57.18953310665067,47.283448896739465,49.01154798760694,Memory Leak
45.49934528520756,59.960476858058165,66.73452090298537,54.35975389500046,Memory Leak
56.228499323474985,42.43204911430539,63.40461051790348,24.677539147803145,Network Issues
39.32379570617405,35.78189333258156,37.004187630724026,56.820694900626314,CPU Overload
48.576205149787064,65.01333651955487,58.29732417879175,51.26177903661967,CPU Overload
51.20295631711899,46.77320161157864,58.11396554491592,47.77525103221735,Network Issues
55.14438834058749,47.49166983544953,38.51736711247382,70.46862195719558,Network Issues
57.1161487808889,63.281941418490575,58.18777643754861,43.250659812094476,Memory Leak
38.75357908162131,55.5623000940066,65.37931918412554,45.96924010934969,Network Issues
34.65885829264378,54.55887772081608,38.77455193755586,69.91553302204734,Memory Leak
62.77676821898509,71.65002344901083,40.824971789857365,41.679386951501435,Network Issues
53.323140119795916,43.564817696198574,60.17661466843502,44.49884717063461,CPU Overload
42.51513463443446,59.278401280812375,52.71495310825648,48.5297457656915,CPU Overload
65.51151975522524,50.570131248970846,55.514762752395235,58.407344821295496,Network Issues
51.156746342928585,52.68592278863257,53.40589216400497,52.078025073533134,Memory Leak
61.792971840638266,65.28468426412532,53.90695920928144,37.07374652847737,CPU Overload
50.67518481410109,55.07835756289624,36.73527871688917,44.6783143687281,Memory Leak
70.60747924881987,55.38296079049633,60.47317706621448,43.92645566787789,Network Issues
67.55340842443204,60.72507337309802,61.69589992427774,49.22778954776955,Network Issues
47.51035851520926,46.350472704571146,47.70609255931972,54.25843658629829,CPU Overload
59.71570950954356,41.607903326609936,49.56523050186138,54.18205755887972,Network Issues
56.45375949585147,39.55190805978967,34.68892497444278,32.23988245951598,CPU Overload
63.68631557532349,30.33643410623998,55.14254756017835,60.639409875608564,Memory Leak
40.35076539419896,70.56207129940321,55.72057441714144,52.52568845996623,CPU Overload
56.86051459998439,38.96791634278317,49.37808983000689,63.84532047593906,CPU Overload
60.58424486849588,47.78746376414228,61.24353359870503,54.44198327290672,Memory Leak
32.41260513576886,47.23186700111079,46.659227690200595,61.01322957735762,CPU Overload
38.16741487334225,53.07406697809101,55.646059258936006,54.66545311450127,CPU Overload
29.607678222398995,58.15737212539297,39.80335661307885,63.46225756202748,Network Issues
47.305931655554424,58.60473488359745,49.76447849125762,55.22250636017779,Memory Leak
57.17542255795962,44.16922561431062,48.25645742097164,49.02084753557096,CPU Overload
65.02357052096028,48.32878286213589,52.25307922040942,72.72434720446881,Memory Leak
50.74094780419775,52.825799504882994,46.304730711666416,58.89037122279892,Memory Leak
66.28615545571292,47.51308873816453,48.68527404328332,55.73744421004413,CPU Overload
36.198985417851084,66.07345576019992,58.26047171441506,37.23695583461664,Network Issues
32.96617560644845,54.90974951638251,45.63235762761782,37.11692382536462,Memory Leak
49.44452301103381,57.348777860498174,33.93422899261321,52.92715482141853,CPU Overload
53.840654489393074,56.628812686674124,67.4958390420542,51.45521197768241,Memory Leak
49.67305251905907,61.73473857485325,63.814540786904864,43.858774349916835,Network Issues
29.325578999601234,51.81021558703707,37.07737304894381,51.4098269961206,Network Issues
49.10879960487212,37.03168052044153,56.897078052451945,65.88626928043595,Network Issues
36.95530499495147,53.996879517526416,44.97025229448657,56.954024745502984,CPU Overload
56.69672548830039,43.48643106208171,52.634872153310596,38.589914902472614,CPU Overload
53.66598246096848,44.713833182502434,52.94224129013494,48.884911728570565,Network Issues
40.60120213672645,55.863640187550935,47.65592199683678,41.950335191474394,CPU Overload
44.861330826633065,62.38283071433636,42.16234334413603,46.12300083591439,Network Issues
39.40786478111048,50.21271576736061,43.094589476837406,45.86384334370357,CPU Overload
49.37320902726828,53.088330125989636,40.83808084518758,45.22354417395995,Network Issues
59.551423205012384,67.02214944635239,41.681777917695555,37.44864628026605,Memory Leak
40.14273953664456,52.407531794885685,49.328217099506446,48.7234531848181,Network Issues
55.040465155178445,76.01683114180395,42.842400108892484,44.3939236315269,Network Issues
44.69742381627559,55.65509645631544,56.820520657126195,20.70551309997732,CPU Overload
42.07127167737656,32.39237240844182,64.87246155335927,70.52972024501663,CPU Overload
48.929696400454425,57.53341621104533,44.19946758629957,60.88769654216672,CPU Overload
39.64757677580626,53.81158384882778,52.39404500535377,46.23699275075004,CPU Overload
44.46350694652818,62.897527540827454,54.996851103029336,50.188190497405984,CPU Overload
38.021221074111516,56.73181351269958,54.72002270919275,38.28345652682438,CPU Overload
69.6472513291639,48.615440160162265,50.759552679160876,66.95722877810866,Memory Leak
50.35263551971729,37.757017637106344,57.426824183597226,68.97288694773111,Network Issues
43.00274492007414,47.90976742713975,54.82248952680657,51.56693728246525,Network Issues
52.13979910734222,41.494795457907,37.62337577672702,60.235306441853446,Network Issues
48.8767195030917,44.19476550195277,58.69156064389273,51.75286778933924,Memory Leak
47.79030400466777,55.8857840442061,58.872908372667425,36.63274561124069,Network Issues
56.14166700043425,66.69904504351406,42.367138958214184,45.881766310363425,Memory Leak
57.57507710047305,53.94671529822981,50.37937835447602,51.31927966771957,Memory Leak
44.69498852389472,38.04116937964815,56.833289928110695,45.45452281256556,Memory Leak
44.2418175935532,54.446026682201406,47.906861804206386,47.81346722564964,Network Issues
47.24948302848356,61.966314866456514,60.729780477660114,49.08600442490886,Memory Leak
26.98078835264415,43.90217095680618,73.6387249461936,49.191215021345386,Network Issues
34.84808937801448,48.65982833327082,42.140139673650175,50.522584904974835,Network Issues
63.66874267444525,50.14688194729197,36.18955396846225,39.39394933603399,CPU Overload
66.44967713501283,42.151016869177596,53.03818595604876,42.82983850872064,CPU Overload
47.50963960443622,56.48280433843859,57.21562505126143,37.15415734300031,Memory Leak
55.765569630557664,48.79051851392219,47.69133626155231,59.778155496862006,Memory Leak
53.112501545435364,54.195324439070276,64.53260663321035,28.943530581596754,Network Issues
80.78880808455239,41.125078221978995,36.613942002767516,61.53590343316925,Memory Leak
61.195749114345766,45.62541699676589,56.92918623031611,63.86349397262843,Memory Leak
48.72082408519233,57.22381357827771,43.94139179241107,46.97819413017378,Network Issues
40.44459559399574,46.27166847908233,67.19377906207296,23.968629121727012,Memory Leak
33.93553679742428,67.26963851233405,69.92515353168119,46.38689438032709,Memory Leak
52.03463635867223,46.003638143853976,42.33343412216652,49.35815838711181,Network Issues
42.436492547156966,52.24684725751886,44.5044286409142,39.89401780071087,Network Issues
35.77746290402326,59.325908318730896,58.59587886979802,44.84781606191757,CPU Overload
43.534271157574736,35.816342670669684,46.12869350210485,65.30195198863352,Network Issues
39.18451996385605,32.39191188019224,49.54588782067762,56.64927162301741,CPU Overload
66.87141635072564,34.74343685429905,50.2538842054241,40.754358856219,Memory Leak
58.816397569494505,62.62584103427182,30.803268438023437,34.02400830404568,Network Issues
49.92027358683383,44.481418541075534,49.86162253905763,46.729826823902286,Network Issues
64.79944138890026,75.58199285668252,43.10272225935826,47.86543220649562,Network Issues
50.77368307647618,44.357524013426115,45.06877177600228,54.96199187363317,Memory Leak
41.38715798671736,51.84551303197037,64.43632003468814,44.64683287432341,CPU Overload
65.23124077269657,65.42109952567876,37.434931057207436,55.114995753618615,Memory Leak
55.38910043684659,70.06092888159122,58.132051867479774,69.35154040060229,Memory Leak
39.62753845673544,70.61503576636397,47.21037069668191,58.15501022444263,Network Issues
48.09661321916392,62.083662305931426,47.202398315041656,49.519114926692275,CPU Overload
41.24381746615243,60.240625258114626,57.90371896051711,48.16849528946705,Memory Leak
36.172002690356635,55.92526949201183,53.4005129456889,46.433268658201285,Network Issues
59.26177547531641,57.78361076166638,55.70612997219531,61.806409124521444,Memory Leak
69.0941664047013,44.488142836714665,59.68184660532861,43.72686554048697,Memory Leak
36.01432426180859,41.81801116577693,46.686916168166775,50.45222708999982,Network Issues
55.62969236690571,49.96625542589048,43.87763265492249,50.511979018810855,Network Issues
43.49357430878173,48.298153774750716,39.148494734422016,44.98215807188468,CPU Overload
45.12874616235304,45.46771950672725,41.74589470021045,36.27534452115899,Memory Leak
44.07606075761131,56.963874474567156,79.49094425308725,53.22974503617668,Network Issues
41.36009230320184,59.553052085705104,62.44679580736786,49.389960281446164,Network Issues
50.48521627944827,50.884068862918475,36.489256337919784,55.0024046943657,CPU Overload
41.69049883588962,64.77530081055262,36.7754204325643,44.66399693560833,CPU Overload
52.704568257798385,38.58310885866495,54.81866061718492,62.20821298813048,Network Issues
49.49761890550863,48.06340540720282,55.47264797377967,41.23226218788155,CPU Overload
47.6105195313359,42.831776793971954,55.48883835317365,67.12040284017893,Network Issues
40.92436337958402,31.3346338292694,47.45044206446302,32.52363490171739,Memory Leak
44.23228669431667,49.17319314157301,48.745457399970995,54.347700645568914,CPU Overload
57.55391225825756,48.78252491616716,53.27879524159357,54.754306825266234,Memory Leak
55.009171876243805,65.13449743242131,50.858930062933304,42.04442932059118,Memory Leak
40.22444755201449,56.30811684554777,27.80699627252465,54.24393937861012,Memory Leak
50.99332305429226,39.758131756707954,47.70200369424806,62.795186697601586,Network Issues
57.51387123371789,68.54092566334188,41.485935657396865,27.831811606459354,Memory Leak
33.305947188786284,62.21033695525353,51.75211418908512,55.02744807490814,Memory Leak
55.43360192379935,55.82097703468616,79.85259002603411,25.067291796699223,Memory Leak
43.37376241054153,47.73515901150168,53.67481665474304,40.34335196476792,Network Issues
55.70598668593159,40.405607632765204,46.86470313827602,66.29166364900945,Memory Leak
42.367408434574834,46.27793223928947,59.21801501977252,44.18217966607946,Memory Leak
31.95117899335481,60.88748619704186,54.826878872092124,38.261200355910276,CPU Overload
33.72457562116837,68.84586305934609,54.200944904518416,48.020622710153184,Network Issues
50.48084946661382,65.43243528272188,56.06850593215671,70.67906338163553,Memory Leak
52.59722501721482,45.11150578213726,70.56543564829542,31.68317752793974,CPU Overload
40.956833748955916,38.80382566710989,38.69111564674084,39.48690088360655,Network Issues
56.38592458777374,51.40886246911204,54.736320768114545,64.97431683179626,Network Issues
33.3847993773104,32.31560634437149,40.73618870018461,68.57702343537733,Network Issues
49.33920201352684,53.23167714184781,55.55512646342248,48.96568775709716,Network Issues
37.889838002375434,48.52397413701331,40.81313488513906,37.60947297473358,Network Issues
43.48163892197841,45.33963498131758,45.82633186394916,70.95843501809159,Network Issues
50.47398671316414,34.05296932733204,47.049100857620935,65.94442391749197,Memory Leak
41.39586634716048,55.136001065697165,59.75816719344709,56.78946987762233,Memory Leak
46.154444557701744,44.672991603380886,59.18454443942414,41.8759765106258,Memory Leak
60.0629280921444,38.30083164289712,37.542826235536154,49.50970659161963,Memory Leak
44.23108130476851,21.277377867183507,50.54934110999849,48.396399189551694,CPU Overload
58.35692112065142,49.724850949493636,42.904201452508275,53.30851304615578,Memory Leak
38.702931453423815,67.72251596669744,37.414950893246655,64.51001438131337,Network Issues
55.298041779152825,66.6125921454787,47.82982949575629,58.79417041137403,Memory Leak
64.41568620657901,45.429037434137285,46.915172115441806,39.226239230152416,Memory Leak
25.283554998727105,43.97787939638219,74.26716486345522,63.764964500195376,Network Issues
42.03104744529523,54.68774256075024,54.32959825360696,53.131321400131554,Memory Leak
55.7707212718054,40.016145608117085,36.22382499245763,56.87065795858916,Memory Leak
47.96954613957007,53.01791899819466,44.352259958290574,64.66540859278604,Memory Leak
53.71145873371309,57.660802783846904,60.213832954293984,38.88419750486449,CPU Overload
43.960148132841795,62.26933223884308,70.88442772869925,49.64174421293537,Memory Leak
50.865897874729,48.99845923520047,34.140166877620416,44.68545448640785,Network Issues
48.44322764607921,47.96326249823034,31.20075614860955,34.32140574634544,Network Issues
61.67782061659807,41.22017413243439,68.70965175371782,53.467099776049196,Memory Leak
52.54420843301213,41.7311964596014,53.89614177370904,75.11556551584424,Memory Leak
53.37602662075202,47.73521108098473,41.31707268123634,31.59922255494247,Memory Leak
45.881230338775325,53.67365506816178,55.346290861224354,49.6771938895053,Network Issues
45.123937759275066,59.13584626233249,23.64252260983122,56.40542935074774,Network Issues
45.67441812180379,41.96821049319655,50.03375506597161,51.23078201656181,CPU Overload
53.944521423782966,64.92688568959522,53.278211728430854,48.86871947484259,CPU Overload
45.79015519179737,47.28876398957431,59.2427013953783,37.007836365541756,CPU Overload
52.89774856896413,49.78632705651564,39.861040477074624,52.327867429401635,Network Issues
70.75400798645438,42.527883208521764,50.856871614033594,42.43236022984074,CPU Overload
58.711247034316926,25.757597397270583,40.74575373940412,28.100782950214466,Memory Leak
46.73976467832159,58.8404539636105,52.55383755674317,61.94592220513731,Memory Leak
62.012139221639444,57.36843897092433,41.04653677636976,59.58385819842042,Network Issues
45.91924626978449,47.18672442881787,45.918991608397796,50.5166097685108,CPU Overload
29.61875464822146,50.66990717224872,40.04184605209771,52.29074688205703,Memory Leak
39.91913689082596,55.15939217704099,56.51136241823657,60.74318012715561,Network Issues
31.292080789741444,34.374541431134574,58.58451116656666,52.24339656778083,CPU Overload
46.48486515958692,44.70947322653705,47.653794300425865,59.040175547613146,Memory Leak
50.184183791895514,57.94264679621827,50.382379949600285,47.0251779912615,CPU Overload
66.76437312275283,37.45710576830751,35.51408585366456,63.119837385739466,Network Issues
53.269273737641626,52.935579321666296,47.00323351993213,53.207857259326836,CPU Overload
47.80899471191136,36.43418195376595,49.49795382958255,51.94051943605874,Network Issues
58.294055811834895,54.66429982433527,76.20793091029975,37.29938911287968,CPU Overload
27.88864690992115,49.643585177025166,38.88032974225837,52.869558543017085,Memory Leak
52.356145581085656,33.848681840944906,64.64177238752437,41.68045082505549,Network Issues
57.708651938869664,61.64739354457171,59.96858773465808,43.617172734715055,Network Issues
35.214137542201584,42.65408423201951,52.806364044901365,41.846243716838785,Network Issues
61.43754043206929,41.89747562985619,67.58620484195134,39.33765068100775,CPU Overload
53.38496407494414,52.00569197230943,53.72105472606863,71.24771403016962,CPU Overload
45.847120860991986,61.48637349428715,53.891591956679285,63.31339061988403,Memory Leak
56.32781866106285,39.841781810216034,49.46879346982455,69.20367502144262,Network Issues
72.70692857804396,50.61679849847972,62.235688824186276,37.77104980444436,Network Issues
51.81866255058495,54.28816500330573,60.96469233810883,50.712537499108926,CPU Overload
52.48220586300336,56.93105607263144,43.743227125037876,37.06492374795904,CPU Overload
45.40639100459756,51.76441555277225,36.80752805401232,43.04305122802936,Memory Leak
41.50155630535208,46.329721609166775,47.97019362604343,40.81873016583425,Memory Leak
58.303358165442454,41.724097793512804,41.999614356023535,62.395840064415616,CPU Overload
41.43916174091133,50.86143883046375,49.36475425384645,46.0377032189824,Network Issues
50.715662372193925,39.27860988014393,62.37438134684139,60.68379333694016,Memory Leak
45.223425532348834,20.78649516505393,45.4269834491321,56.04120889588518,CPU Overload
54.78979825746392,54.365598041576675,49.571766186884254,73.03638752104789,CPU Overload
53.33662105286948,59.039348410861955,50.58022734808395,35.20555776860276,Network Issues
60.375399442578995,26.370675644581617,58.484308822052846,62.59233239786799,CPU Overload
44.89983601145253,39.90269295290062,27.53110666015395,61.464408704007276,CPU Overload
47.30125064706629,56.191542610051975,43.932997052347034,40.26621161972965,Memory Leak
40.21236284217693,70.574954697117,52.11283692279473,60.0713333647316,CPU Overload
45.55706739923888,50.20793707675408,62.000789564268615,53.361449630262285,CPU Overload
53.77300493044852,42.71997058770866,45.08097552493795,47.72523740046592,Memory Leak
57.56988616645352,48.1710355889516,31.23447293958126,41.760645130280004,Network Issues
40.77834675822375,63.74876419148185,56.197114459661364,42.80890548550814,Network Issues
58.6960592010566,43.54035820875465,43.646376111743706,70.49812095785926,Memory Leak
63.55637858804951,42.00807993349746,38.103333409096386,50.006828189574826,Memory Leak
54.13434903223701,45.17256477817968,43.75654610286776,57.82130001531459,Network Issues
68.76795812558066,40.466713917412875,48.1547464234415,42.09100618332447,Network Issues
42.26210800896427,51.22670315994795,43.952553354617876,42.201470537783614,Network Issues
37.55345296688583,66.2467845846956,27.944339429009307,60.81984809249942,Network Issues
32.212797510957216,53.23079273116029,58.970661968871326,36.50423788448468,Network Issues
64.96044311489183,47.47646497873713,62.748750412787224,45.847862320947286,Memory Leak
56.54365656354058,47.08188731084456,56.51521991339506,50.34027411072232,CPU Overload
49.44415329089545,34.36809191303343,38.62314329575183,51.11372601840053,Network Issues
52.799686263198204,58.83109777147159,47.98508466052482,48.20906714983844,Network Issues
38.74510952701623,49.22162802987198,49.93478684770542,53.958197810959234,CPU Overload
74.45751979616827,48.19520086409374,55.987943895619104,56.92855755817811,CPU Overload
51.292211819752275,81.93107567844861,56.68340488718081,57.3463754545933,CPU Overload
51.09394794604893,52.98752908365686,42.65826201221504,40.14196191332174,CPU Overload
57.25766623898692,42.48208949904816,50.819955564135604,47.15844902071203,CPU Overload
54.810092317367136,45.736424037944566,54.57280404615241,61.94762861876938,CPU Overload
52.23884024279131,61.48445709196755,64.55822322146767,58.94647187573872,Memory Leak
42.09525544554688,51.13270410537764,57.04506539824723,36.27140548518936,CPU Overload
54.714683571359956,35.61722021682633,57.89056687375519,53.514799003522015,CPU Overload
68.82024496475034,59.19228934575204,50.838266279293606,30.217747506251897,Memory Leak
63.454200461549775,43.31855914461006,64.10459145203504,50.469349020603694,CPU Overload
65.93186626639397,68.73297776217545,54.09762795959497,68.97767016745976,Network Issues
44.88784323568815,60.80048065714649,41.389120898264295,40.521072827310135,Network Issues
40.10395179741419,45.52678104341249,64.0336997012519,41.65676954508418,CPU Overload
48.74213079900352,62.81016361735113,56.979032725390276,57.640297815728594,Memory Leak
50.557249122886944,50.678555105274036,45.569559788715175,34.571984847903536,Network Issues
60.94191518470949,58.52773675122219,45.205070326007565,43.67244970114961,Memory Leak
33.07535370285181,54.84732817294475,52.96575545140762,55.96441137581753,Network Issues
65.29550319460614,41.536433450091266,54.63184795267585,43.65714152310597,CPU Overload
48.419921014210104,43.56450167682538,51.972922656312065,47.640300127890285,Memory Leak
45.7311893005258,60.29960817581161,53.11308673442885,57.44185710315035,Memory Leak
39.87895624739832,46.65224667893459,66.9995737457638,54.21546083536561,Memory Leak
33.451433281342304,45.96351536758003,60.71543152234886,52.66818396295402,Network Issues
58.231705839619146,40.44877420650647,51.90635591265024,46.60877720729961,Network Issues
50.73317967188404,54.235990655934614,59.41310580767483,53.700611152689554,Network Issues
37.10039100258946,70.62524919243145,39.674760964724605,48.762673199002435,CPU Overload
37.04921227936384,39.32467085745727,53.979270499468086,54.57805609925785,Network Issues
46.64215300709872,50.24219456672758,68.0930634973311,45.03067974882022,CPU Overload
66.69021525289392,64.12220555415429,47.81954104607626,48.17431025620459,Memory Leak
47.40408648636395,49.203586087542845,41.52366071380915,40.10042207447986,Memory Leak
34.96857046881894,54.52371796249734,43.4791111140694,49.64992389993764,CPU Overload
47.54256935914056,39.376064718531204,39.10366962657612,41.88999136371155,Network Issues
47.27276430252329,54.28307097207649,42.15238091872297,38.85953549838007,CPU Overload
23.031133570584284,48.12855734995451,46.29491901409971,52.586611478553884,Memory Leak
49.45705133482188,59.85729995679863,35.94432980821358,52.127397758576606,Memory Leak
47.69065469791322,61.87386051564751,50.15618333949603,57.82873734948573,CPU Overload
56.96206364813418,75.89563642018614,59.02277173786647,45.68874430424901,Network Issues
68.48956094945345,55.796331732135755,40.9224381985308,54.08052846836756,Network Issues
61.26565029547757,53.257963165821664,65.19283923641768,55.50797572273663,CPU Overload
47.31111309445169,51.94384301577336,55.107920885275945,54.44773807831595,CPU Overload
38.934740912583294,46.46833707189312,60.305805856240575,41.743463171978576,Network Issues
75.7335980324986,53.38483843461691,43.42165446147863,51.49363482271189,Memory Leak
50.59218434014488,47.04598589860971,58.545252270666154,53.641402960546614,CPU Overload
50.13929291912946,51.68460976269614,39.08066099604687,50.07178466907942,Network Issues
49.758749128899964,63.1759753560796,58.90247500836509,29.135223416289154,Network Issues
51.98084760767855,39.934574347203586,51.718393397935316,51.6048962397348,Memory Leak
48.556395880760576,61.39878561129045,55.53251219984784,72.12531039397243,Memory Leak
44.26337993119763,63.17115067339866,38.24405394375148,46.39960731243017,Memory Leak
44.53141058759608,48.81931473008921,41.049301577233955,42.719229021446786,Memory Leak
49.672467297840015,28.781451009914054,55.972282182533846,53.73348559711398,Memory Leak
44.56575228866235,43.921780129055676,40.51651995775799,53.123782104665715,CPU Overload
42.871542173228356,62.96994546561109,54.63206292099123,61.92735165416414,Network Issues
51.064302276918966,49.77131937701118,36.32862193539754,37.42131844091112,CPU Overload
47.450227825791444,40.00697767705089,58.48174212666668,57.31380252574992,CPU Overload
65.0399298858269,44.95225078771782,37.67476685231491,55.904220612514635,CPU Overload
23.490301916069882,58.40620026504553,55.522999376795234,48.57853463059454,CPU Overload
60.91506851922462,55.4673356820138,56.256309336460006,53.3868731792169,CPU Overload
62.46085192497629,47.61067900830306,43.03228181570425,60.29457481598357,Memory Leak
29.266097675918505,46.33175588185313,55.82026567084727,58.72315380028451,Memory Leak
46.573124059196516,46.08241850956178,52.60442263333556,38.569806879262714,Network Issues
46.28559134004209,40.77589815501497,44.61158143807262,58.20158186755484,CPU Overload
35.924883052821784,66.15375689469442,39.91445315923792,49.353113949674814,Network Issues
42.22183312409125,46.7767953078866,30.37374308327421,50.72874098015515,Memory Leak
38.894241545341714,62.17158520825497,53.496500472996935,50.73196991001694,Memory Leak
67.52270443423623,65.21316051922452,34.35197228637945,48.4975701120174,Memory Leak
59.35678393147461,59.9831089814796,50.95344199441308,61.91707497107065,CPU Overload
62.71555094994159,45.683796872819514,47.36551783917751,49.16282040150788,CPU Overload
57.21672064043235,54.037300903366095,56.79142775438196,38.80453871616831,Memory Leak
38.70948228782771,49.758043936090836,46.97954500510136,46.06470144030271,Network Issues
44.75479733720226,40.96298139269872,46.70552213652908,51.78694716810475,Network Issues
54.89374561227918,53.24359281721603,57.318707042882956,62.29214784297051,Memory Leak
37.778721911080545,38.20960208840198,53.35058029084117,56.03094684948834,Network Issues
57.12998430172388,61.87679388461564,53.16155957182778,41.49464721252956,Memory Leak
47.59674601841865,45.35382702701607,54.69267589808526,74.85189916678891,Network Issues
46.251791924504026,52.01159655872839,34.64427876792894,52.6477531097798,Memory Leak
57.10959968203491,52.83287871546142,57.56788679986982,62.753907379990146,Network Issues
54.4426331148604,47.410950262959226,56.12468794013602,48.482855664227706,CPU Overload
46.3903383418092,55.86693801475275,39.83316871423503,55.33359244705449,Memory Leak
61.59329803364248,45.25096343377476,47.55919526325799,58.39468504518405,Memory Leak
39.189366724001026,58.71297297457244,49.606927123723686,62.18194711754256,Network Issues
56.15935606944264,36.54020319753251,48.655032155982674,60.57368305378225,Memory Leak
55.93101257968384,51.26379579546412,53.338599665685344,58.721970000729776,Memory Leak
46.904535606860094,69.38928999058285,64.31366781831184,46.849132688058916,Memory Leak
53.26133022242118,39.99668675394425,60.81766727672829,44.28253958043938,CPU Overload
37.488864236146966,43.222550294751485,36.87780806568594,53.326075103241976,CPU Overload
59.24027019206901,55.13907849658915,56.220699903060485,59.33128072341069,Network Issues
48.15097863557011,51.79581781939598,63.2893331953541,47.77279299223393,CPU Overload
44.772769794809605,53.50630099273559,53.868085206892026,60.651719657143865,Network Issues
60.49009225836889,54.891871301476634,60.90980425185967,64.52616745486179,CPU Overload
42.95656309457241,56.3472146856177,70.12270445700764,40.83679080926581,Network Issues
35.91538703636441,61.09699841956223,60.23709546106981,41.630792962037205,CPU Overload
34.433708264760966,54.098186569285126,52.49308595641729,48.59624941094663,CPU Overload
56.06009951345639,47.58742345381457,60.450884740847535,53.076126681891964,Network Issues
37.19570647503717,56.72573701202731,51.44887833096891,44.75432986232949,Memory Leak
67.54794181984364,68.99881934895215,50.23903043284955,63.52202678867144,Memory Leak
29.18070592116278,48.67366253617426,46.485857642862676,54.24066861518451,CPU Overload
66.96456368290038,40.254706953293585,65.63413358832108,50.39447048240739,Network Issues
52.11017467202618,61.07080669286972,41.81571334057999,35.64090476131472,Memory Leak
49.032868881296075,48.796188360464015,65.32367724678116,36.84184183572493,Network Issues
44.550809131910505,28.273304539859637,54.99864123740372,52.810092502818065,Memory Leak
53.991361143520706,58.47421677150422,36.006938251980586,28.674043738451637,Network Issues
49.62365297575152,44.64671814046077,53.67649292991422,60.12637409644071,CPU Overload
61.03301882016521,49.094667176958396,28.99973492348376,48.418461556276796,Network Issues
51.142276486620396,53.319803305690144,56.25508016831036,82.43092969594733,Memory Leak
51.50301761461878,51.904996797790666,58.852314829889906,73.07916250616111,CPU Overload
46.36387787786144,57.0945181713904,44.07644044347946,48.18550930752483,Network Issues
49.43054376278933,45.645136294301565,51.235476959555825,48.93662997468685,Memory Leak
53.07801768892059,55.131057981760826,69.54157433750287,59.9558151400203,CPU Overload
